카탈로그공급사,카탈로그품목,구분,원산지,매칭상태,신뢰도,적재여부,매칭원료,기존공급사,기존단가
조은푸드텍,"사과농축액(68), (72), (73",농축과즙액,)     국내산,타공급사 보유,보통,적재,사과 농축액,하이베이스,7500
조은푸드텍,사과농축크라우디(68),농축과즙액,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,석류엑스(65),사과시럽,"이스라엘, 이란산",신규(DB에 없음),,적재,,,
조은푸드텍,수박농축액(68),사과시럽,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,아로니아농축액(65),사과시럽,폴란드산,★공급사 미상 → 후보,확실,적재,아로니아농축액,공급사 미상(source21),7000
조은푸드텍,아로니아농축액(65),사과시럽,폴란드산,타공급사 보유,확실,적재,아로니아농축액,해찬솔,7800
조은푸드텍,아로니아농축액(65),사과시럽,폴란드산,타공급사 보유,확실,적재,아로니아농축액,하이베이스,7000
조은푸드텍,아로니아농축액(65),사과시럽,폴란드산,타공급사 보유,확실,적재,아로니아농축액,새롬비앤에프,12000
조은푸드텍,양배추농축액(70),사과시럽,국내산,★공급사 미상 → 후보,확실,적재,양배추농축액,공급사 미상(source21),24000
조은푸드텍,양배추농축액(70),사과시럽,국내산,★공급사 미상 → 후보,확실,적재,양배추농축액,공급사 미상(source21),19000
조은푸드텍,양배추농축액(70),사과시럽,국내산,타공급사 보유,확실,적재,양배추농축액,해찬솔,24000
조은푸드텍,양배추농축액(70),사과시럽,국내산,타공급사 보유,확실,적재,양배추농축액,하이베이스,19000
조은푸드텍,엘더베리농축액(65),사과시럽,오스트리아산,★공급사 미상 → 후보,확실,적재,엘더베리(착즙)농축액(65브릭스),공급사 미상(source21),36000
조은푸드텍,엘더베리농축액(65),사과시럽,오스트리아산,타공급사 보유,확실,적재,엘더베리(착즙)농축액(65Brix),하이베이스,36000
조은푸드텍,여주농축액(60),사과시럽,베트남산,신규(DB에 없음),,적재,,,
조은푸드텍,열대과일농축액(65),사과시럽,,신규(DB에 없음),,적재,,,
조은푸드텍,열대혼합과일농축액(64),사과시럽,,신규(DB에 없음),,적재,,,
조은푸드텍,영지농축액(60),사과시럽,중국산,신규(DB에 없음),,적재,,,
조은푸드텍,오렌지농축액(60),사과시럽,브라질산,★공급사 미상 → 후보,확실,적재,오렌지농축액,공급사 미상(source21),11000
조은푸드텍,오렌지농축액(60),사과시럽,브라질산,타공급사 보유,확실,적재,오렌지농축액,하이베이스,11000
조은푸드텍,오렌지농축액(60),사과시럽,브라질산,★공급사 미상 → 후보,보통,적재,모로블러드오렌지농축액,공급사 미상(source21),9700
조은푸드텍,오렌지농축액(60),사과시럽,브라질산,타공급사 보유,보통,적재,모로블러드오렌지농축액,해찬솔,9700
조은푸드텍,유자농축액(65),사과시럽,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,자두농축액(65),사과시럽,칠레산,신규(DB에 없음),,적재,,,
조은푸드텍,자색고구마페이스트(40),사과시럽,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,적포도농축액(68),사과시럽,칠레산,★공급사 미상 → 후보,확실,적재,적포도농축액,공급사 미상(source21),6400
조은푸드텍,적포도농축액(68),사과시럽,칠레산,타공급사 보유,확실,적재,적포도농축액,해찬솔,6400
조은푸드텍,청포도농축액(68),사과시럽,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,체리농축액(68),사과시럽,미국산,★공급사 미상 → 후보,높음,적재,타트체리농축액,공급사 미상(source21),4800
조은푸드텍,체리농축액(68),사과시럽,미국산,★공급사 미상 → 후보,높음,적재,타트체리농축액,공급사 미상(source21),6800
조은푸드텍,크랜베리농축액(50),사과시럽,칠레산,신규(DB에 없음),,적재,,,
조은푸드텍,키위농축액(65),사과시럽,뉴질랜드산,신규(DB에 없음),,적재,,,
조은푸드텍,토마토농축액(60),사과시럽,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,파인애플농축액(60),사과시럽,태국산,신규(DB에 없음),,적재,,,
조은푸드텍,포도농축액(65),사과시럽,칠레산,★공급사 미상 → 후보,높음,적재,적포도농축액,공급사 미상(source21),6400
조은푸드텍,포도농축액(65),사과시럽,칠레산,타공급사 보유,높음,적재,적포도농축액,해찬솔,6400
조은푸드텍,푸룬농축액(65),사과시럽,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,풋사과농축액(70),사과시럽,칠레산,★공급사 미상 → 후보,높음,적재,사과농축액,공급사 미상(source21),4400
조은푸드텍,풋사과농축액(70),사과시럽,칠레산,★공급사 미상 → 후보,높음,적재,사과농축액,공급사 미상(source21),5700
조은푸드텍,풋사과농축액(70),사과시럽,칠레산,타공급사 보유,높음,적재,사과 농축액,해찬솔,4400
조은푸드텍,풋사과농축액(70),사과시럽,칠레산,타공급사 보유,높음,적재,사과 농축액,해찬솔,5700
조은푸드텍,풋사과농축액(70),사과시럽,칠레산,타공급사 보유,높음,적재,사과 농축액,하이베이스,7500
조은푸드텍,호박농축액 (60),사과시럽,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,"과채류, 농산물을 착즙,농축 과정을 거친후",농축과즙분말,Spray Dry를 이용,신규(DB에 없음),,적재,,,
조은푸드텍,품과 믹스하여 사용하는데 최적화된 제품입니,농축과즙분말,다.,신규(DB에 없음),,적재,,,
조은푸드텍,감귤농축분말,농축과즙분말,국내산,타공급사 보유,확실,적재,감귤 농축분말,해찬솔,15000
조은푸드텍,감귤농축분말,농축과즙분말,국내산,타공급사 보유,확실,적재,감귤 농축분말,새롬비앤에프,13000
조은푸드텍,고구마농축분말,농축과즙분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,골드키위과즙분말,농축과즙분말,뉴질랜드산,타공급사 보유,높음,적재,키위과즙분말(고형분30%),하이베이스,27000
조은푸드텍,단호박농축분말,농축과즙분말,국내산,타공급사 보유,확실,적재,단호박농축분말,하이베이스,21000
조은푸드텍,당근추출분말,농축과즙분말,국내산,타공급사 보유,확실,적재,당근추출분말,하이베이스,460000
조은푸드텍,당근추출분말,농축과즙분말,국내산,타공급사 보유,확실,적재,당근추출분말,하이베이스,22000
조은푸드텍,딸기농축분말,농축과즙분말,"국내, 이스라엘산",타공급사 보유,확실,적재,딸기농축분말,올담식품,18000
조은푸드텍,라임농축분말,농축과즙분말,이탈리아산,신규(DB에 없음),,적재,,,
조은푸드텍,라즈베리추출분말,농축과즙분말,대만산,신규(DB에 없음),,적재,,,
조은푸드텍,레드자몽농축분말,농축과즙분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,레몬과즙분말,농축과즙분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,레몬농축분말,농축과즙분말,이스라엘산,신규(DB에 없음),,적재,,,
조은푸드텍,레몬엑기스분말,농축과즙분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,리치과즙분말,농축과즙분말,"베트남, 중국산",신규(DB에 없음),,적재,,,
조은푸드텍,망고농축분말,농축과즙분말,필리핀산,신규(DB에 없음),,적재,,,
조은푸드텍,망고엑기스분말,농축과즙분말,이스라엘산,신규(DB에 없음),,적재,,,
조은푸드텍,매실과즙분말,농축과즙분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,메론농축분말,농축과즙분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,모과농축분말,농축과즙분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,무화과농축분말,농축과즙분말,터키산,신규(DB에 없음),,적재,,,
조은푸드텍,바나나농축분말,믹스베리농축분말,필리핀산,신규(DB에 없음),,적재,,,
조은푸드텍,밤농축분말,믹스베리농축분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,배농축분말,믹스베리농축분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,복숭아엑기스분말,믹스베리농축분말,이스라엘산,신규(DB에 없음),,적재,,,
조은푸드텍,블러드오렌지과즙분말,믹스베리농축분말,이스라엘산,신규(DB에 없음),,적재,,,
조은푸드텍,브로콜리농축분말,믹스베리농축분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,★공급사 미상 → 후보,확실,적재,블루베리농축분말,공급사 미상(source21),24000
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,타공급사 보유,확실,적재,"블루베리농축분말
(cos10817)",엘본에이치앤비,24000
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,타공급사 보유,확실,적재,블루베리 농축분말,새롬비앤에프,23000
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,타공급사 보유,확실,적재,블루베리 농축분말,해찬솔,15000
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,타공급사 보유,확실,적재,블루베리 농축분말,새롬비앤에프,24000
조은푸드텍,블루베리농축분말,믹스베리농축분말,미국산,타공급사 보유,확실,적재,블루베리 농축분말,하이베이스,40000
조은푸드텍,사과과즙분말,믹스베리농축분말,국내산,타공급사 보유,확실,적재,사과과즙분말,하이베이스,14000
조은푸드텍,석류농축분말,믹스베리농축분말,"이란, 이스라엘산",신규(DB에 없음),,적재,,,
조은푸드텍,수박과즙분말,믹스베리농축분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,아로니아농축분말,시트러스농축분말,폴란드산,타공급사 보유,확실,적재,아로니아농축분말,하이베이스,17000
조은푸드텍,아로니아농축분말,시트러스농축분말,폴란드산,타공급사 보유,확실,적재,아로니아농축분말,해찬솔,15500
조은푸드텍,양배추농축분말,시트러스농축분말,국내산,★공급사 미상 → 후보,확실,적재,양배추농축분말,공급사 미상(source21),32000
조은푸드텍,엘더베리농축분말,시트러스농축분말,오스트리아산,타공급사 보유,확실,적재,엘더베리농축분말,해찬솔,20000
조은푸드텍,오렌지농축분말,열대과일혼합농축분말,브라질산,★공급사 미상 → 후보,확실,적재,오렌지농축분말,공급사 미상(source21),15000
조은푸드텍,오렌지농축분말,열대과일혼합농축분말,브라질산,★공급사 미상 → 후보,확실,적재,오렌지농축분말,공급사 미상(source21),18000
조은푸드텍,오렌지농축분말,열대과일혼합농축분말,브라질산,타공급사 보유,확실,적재,오렌지농축분말,해찬솔,15000
조은푸드텍,오렌지농축분말,열대과일혼합농축분말,브라질산,타공급사 보유,확실,적재,오렌지농축분말,새롬비앤에프,15000
조은푸드텍,오렌지농축분말,열대과일혼합농축분말,브라질산,타공급사 보유,확실,적재,오렌지농축분말,하이베이스,18000
조은푸드텍,유자농축분말,열대과일혼합농축분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,자두농축분말,열대과일혼합농축분말,칠레산,신규(DB에 없음),,적재,,,
조은푸드텍,자색고구마엑기스분말,열대과일혼합농축분말,국내산,신규(DB에 없음),,적재,,,
조은푸드텍,청포도과즙분말,열대과일혼합농축분말,미국산,★공급사 미상 → 후보,확실,적재,청포도과즙분말,공급사 미상(source21),22000
조은푸드텍,청포도과즙분말,열대과일혼합농축분말,미국산,타공급사 보유,확실,적재,청포도 과즙분말,하이베이스,22000
조은푸드텍,체리과즙분말,열대과일혼합농축분말,미국산,신규(DB에 없음),,적재,,,
조은푸드텍,크랜베리농축분말,열대과일혼합농축분말,칠레산,신규(DB에 없음),,적재,,,
조은푸드텍,키위추출분말,열대과일혼합농축분말,뉴질랜드산,신규(DB에 없음),,적재,,,
조은푸드텍,토마토농축분말,열대과일혼합농축분말,미국산,타공급사 보유,확실,적재,토마토농축분말,새롬비앤에프,20000
조은푸드텍,파인애플농축분말,열대과일혼합농축분말,태국산,신규(DB에 없음),,적재,,,
